name,price,url,image,description,dimensions,material,color,category,brand
Eclipse Cushion Dune,From£70.00,https://www.heals.com/eclipse-cushion-dune.html,https://www.heals.com/media/catalog/product//e/c/eclipse_cushion_50x50_col12_rust_blue_dune_hero_2.jpg,,,,,,Heal's
Ambar,£125.00,https://www.heals.com/heal-s-ambar-bold-frame-square-cushion-green.html,https://www.heals.com/media/catalog/product//h/e/heal-s-x-ambar-0289.jpg,,,,,,Heal's
Ambar,£135.00,https://www.heals.com/heal-s-ambar-embossed-cord-rectangle-cushion-green.html,https://www.heals.com/media/catalog/product//h/e/heal-s-x-ambar-0180.jpg,,,,,,Heal's
Ambar,£135.00,https://www.heals.com/heal-s-ambar-embossed-cord-rectangle-cushion-purple.html,https://www.heals.com/media/catalog/product//h/e/heal-s-x-ambar-0195.jpg,,,,,,Heal's
Islington Cushion Pine Green,From£59.00£41.00,https://www.heals.com/islington-cushion-pine-green.html,https://www.heals.com/media/catalog/product//i/s/islington-cushions-46101.jpg,,,,,,Heal's
Islington Wool Cushion Rust,From£59.00£41.00,https://www.heals.com/islington-wool-cushion-rust.html,https://www.heals.com/media/catalog/product//i/s/islington_cushions-rust.jpg,,,,,,Heal's
Islington Cushion Stone Grey,From£49.00£34.00,https://www.heals.com/islington-cushion-stone-grey.html,https://www.heals.com/media/catalog/product//i/s/islington-cushion-stone-grey-0372.jpg,,,,,,Heal's
Islington Cushion Red Plum,From£49.00£34.00,https://www.heals.com/islington-cushion-red-plum.html,https://www.heals.com/media/catalog/product//i/s/islington-cushions-red-plum-0351.jpg,,,,,,Heal's
Islington Cushion Navy,From£49.00£34.00,https://www.heals.com/islington-cushion-navy.html,https://www.heals.com/media/catalog/product//i/s/islington_cushions-navy_1.jpg,,,,,,Heal's
Boucle,From£49.00£39.00,https://www.heals.com/boucle-velvet-cushion-45-x-45cm.html,https://www.heals.com/media/catalog/product//b/o/boucle-velvet-cushions-16072.jpg,,,,,,Heal's
Dot Cushion 45 x 60cm,From£69.00,https://www.heals.com/dot-cushion-45-x-60cm.html,https://www.heals.com/media/catalog/product//d/o/dot-cushion-planar-1-dot-family2.jpg,,,,,,Heal's
Cabana,From£49.00£39.00,https://www.heals.com/cabana-stripe-cushion-red-pink.html,https://www.heals.com/media/catalog/product//c/a/cabana-cushions-04802.jpg,,,,,,Heal's
Cabana,From£49.00£39.00,https://www.heals.com/cabana-stripe-cushion-green-mint.html,https://www.heals.com/media/catalog/product//c/a/cabana-cushions-04721.jpg,,,,,,Heal's
Entrelacs,"£1,706.00",https://www.heals.com/entrelacs-rug-safran-207-x-297cm.html,https://www.heals.com/media/catalog/product//e/n/entralacs-saffron3.jpg,,,,,,Heal's
Chali Rug 200 x 250cm,£368.00,https://www.heals.com/chali-rug-200-x-250cm.html,https://www.heals.com/media/catalog/product//c/h/chali-rug3.jpg,,,,,,Heal's
Agosto Rug Camel 250 x 350cm,"£1,575.00",https://www.heals.com/agosto-rug-camel-250-x-350cm.html,https://www.heals.com/media/catalog/product//1/0/10075y3.jpg,,,,,,Heal's
Patch Rug,"£2,749.00",https://www.heals.com/patch-rug.html,https://www.heals.com/media/catalog/product//h/a/haus_uger_rug_patch_1_1_1.jpg,,,,,,Heal's
Echo,"£2,999.00",https://www.heals.com/echo-hand-knotted-rug-red-170-x-240cm.html,https://www.heals.com/media/catalog/product//e/c/echo-red23.jpg,,,,,,Heal's
Stairline Rug,"£2,549.00",https://www.heals.com/stairline-rug.html,https://www.heals.com/media/catalog/product//h/a/haus_uger_rug_starline_3_1_1.jpg,,,,,,Heal's
